time,value,readout,run,experiment,value_post_inhib_scaled
990,0.40776699,PH,2,3,0.40776699
1005,0.357255314,PH,2,3,0.357255314
1020,0.403699816,PH,2,3,0.403699816
1035,0.440041984,PH,2,3,0.440041984
1050,0.399501443,PH,2,3,0.399501443
1065,0.327735502,PH,2,3,0.327735502
1080,0.424429284,PH,2,3,0.424429284
1095,0.36565206,PH,2,3,0.36565206
1110,0.440304382,PH,2,3,0.440304382
1125,0.460640252,PH,2,3,0.460640252
1140,0.338625033,PH,2,3,0.338625033
1155,0.36250328,PH,2,3,0.36250328
1170,0.412358961,PH,2,3,0.412358961
1185,0.45631068,PH,2,3,0.45631068
1200,0.439648386,PH,2,3,0.439648386
1215,0.455261086,PH,2,3,0.455261086
1230,0.329047494,PH,2,3,0.329047494
1245,0.4687746,PH,2,3,0.4687746
1260,0.446339543,PH,2,3,0.446339543
1275,0.355549724,PH,2,3,0.355549724
1290,0.434794017,PH,2,3,0.434794017
1305,0.490947258,PH,2,3,0.490947258
1320,0.461689845,PH,2,3,0.461689845
1335,0.498556809,PH,2,3,0.498556809
1350,0.435450013,PH,2,3,0.435450013
1365,0.397008659,PH,2,3,0.397008659
1380,0.336788245,PH,2,3,0.336788245
1395,0.408554185,PH,2,3,0.408554185
1410,0.385725531,PH,2,3,0.385725531
1425,0.380477565,PH,2,3,0.380477565
1440,0.356992915,PH,2,3,0.356992915
1455,0.392285489,PH,2,3,0.392285489
1470,0.34689058,PH,2,3,0.34689058
1485,0.466806612,PH,2,3,0.466806612
1500,0.329965888,PH,2,3,0.329965888
1515,0.392547888,PH,2,3,0.392547888
1530,0.345972186,PH,2,3,0.345972186
1545,0.486092889,PH,2,3,0.486092889
1560,0.456704277,PH,2,3,0.456704277
1575,0.376672789,PH,2,3,0.376672789
1590,0.392547888,PH,2,3,0.392547888
1605,0.499475203,PH,2,3,0.499475203
1620,0.424560483,PH,2,3,0.424560483
1635,0.491078457,PH,2,3,0.491078457
1650,0.386381527,PH,2,3,0.386381527
1665,0.394647074,PH,2,3,0.394647074
1680,0.422592495,PH,2,3,0.422592495
1695,0.417082131,PH,2,3,0.417082131
1710,0.381002362,PH,2,3,0.381002362
1725,0.417606927,PH,2,3,0.417606927
1740,0.415770139,PH,2,3,0.415770139
1755,0.427971661,PH,2,3,0.427971661
1770,0.407504592,PH,2,3,0.407504592
1785,0.463657833,PH,2,3,0.463657833
1800,0.339805825,PH,2,3,0.339805825
1815,0.341117817,PH,2,3,0.341117817
1830,0.411571766,PH,2,3,0.411571766
1845,0.404355812,PH,2,3,0.404355812
1860,0.410128575,PH,2,3,0.410128575
1875,0.411571766,PH,2,3,0.411571766
1890,0.491078457,PH,2,3,0.491078457
1905,0.440435581,PH,2,3,0.440435581
1920,0.431514038,PH,2,3,0.431514038
1935,0.439517187,PH,2,3,0.439517187
1950,0.450931514,PH,2,3,0.450931514
1965,0.475334558,PH,2,3,0.475334558
1980,0.454998688,PH,2,3,0.454998688
1995,0.411046969,PH,2,3,0.411046969
2010,0.38126476,PH,2,3,0.38126476
2025,0.40474941,PH,2,3,0.40474941
2040,0.388218315,PH,2,3,0.388218315
2055,0.452768302,PH,2,3,0.452768302
2070,0.401731829,PH,2,3,0.401731829
2085,0.466281816,PH,2,3,0.466281816
2100,0.40474941,PH,2,3,0.40474941
2115,0.435318814,PH,2,3,0.435318814
2130,0.446733141,PH,2,3,0.446733141
2145,0.445814747,PH,2,3,0.445814747
2160,0.473891367,PH,2,3,0.473891367
2175,0.457725482,PH,2,3,0.457725482
2190,0.240762291,PH,2,3,0.240762291
2205,0.122860725,PH,2,3,0.122860725
2220,0.078495702,PH,2,3,0.078495702
2235,0.084451555,PH,2,3,0.084451555
2250,0.008970243,PH,2,3,0.008970243
2265,0.084330007,PH,2,3,0.084330007
2280,0.078860347,PH,2,3,0.078860347
2295,0.089921215,PH,2,3,0.089921215
2310,0.047014769,PH,2,3,0.047014769
2325,0.02258362,PH,2,3,0.02258362
2340,0.024285292,PH,2,3,0.024285292
2355,-0.032234531,PH,2,3,-0.032234531
2370,-0.014853166,PH,2,3,-0.014853166
2385,-0.024577007,PH,2,3,-0.024577007
2400,-0.012422206,PH,2,3,-0.012422206
2415,-0.014366974,PH,2,3,-0.014366974
2430,-0.028709639,PH,2,3,-0.028709639
2445,0.014682999,PH,2,3,0.014682999
2460,0.041788205,PH,2,3,0.041788205
2475,0.030727336,PH,2,3,0.030727336
2490,0.008605599,PH,2,3,0.008605599
2505,0.056981705,PH,2,3,0.056981705
2520,-0.005980162,PH,2,3,-0.005980162
2535,-0.047184936,PH,2,3,-0.047184936
2550,-0.020079731,PH,2,3,-0.020079731
2565,0.002528199,PH,2,3,0.002528199
2580,0.02805328,PH,2,3,0.02805328
2595,0.028417924,PH,2,3,0.028417924
2610,0.011279655,PH,2,3,0.011279655
2625,-0.003184558,PH,2,3,-0.003184558
2640,0.016506219,PH,2,3,0.016506219
2655,-0.036731808,PH,2,3,-0.036731808
2670,-0.020079731,PH,2,3,-0.020079731
2685,-0.037339548,PH,2,3,-0.037339548
2700,0.010550367,PH,2,3,0.010550367
0,0,iSH2,2,3,0
15,0.057252747,iSH2,2,3,0.057252747
30,-0.216813187,iSH2,2,3,-0.216813187
45,0.257362637,iSH2,2,3,0.257362637
60,0.007032967,iSH2,2,3,0.007032967
75,-0.036483516,iSH2,2,3,-0.036483516
90,0.196483516,iSH2,2,3,0.196483516
105,0.009450549,iSH2,2,3,0.009450549
120,0.170989011,iSH2,2,3,0.170989011
135,0.107802198,iSH2,2,3,0.107802198
150,-0.172087912,iSH2,2,3,-0.172087912
165,0.189010989,iSH2,2,3,0.189010989
180,-0.007582418,iSH2,2,3,-0.007582418
195,0.114725275,iSH2,2,3,0.114725275
210,0.147692308,iSH2,2,3,0.147692308
225,0.025164835,iSH2,2,3,0.025164835
240,-0.152197802,iSH2,2,3,-0.152197802
255,0.111538462,iSH2,2,3,0.111538462
270,0.028241758,iSH2,2,3,0.028241758
285,0.077252747,iSH2,2,3,0.077252747
300,0.033186813,iSH2,2,3,0.033186813
315,-0.085384615,iSH2,2,3,-0.085384615
330,0.173406593,iSH2,2,3,0.173406593
345,0.260659341,iSH2,2,3,0.260659341
360,0.175604396,iSH2,2,3,0.175604396
375,0.106373626,iSH2,2,3,0.106373626
390,-0.051978022,iSH2,2,3,-0.051978022
405,0.161208791,iSH2,2,3,0.161208791
420,0.057142857,iSH2,2,3,0.057142857
435,0.192637363,iSH2,2,3,0.192637363
450,0.301758242,iSH2,2,3,0.301758242
465,0.185714286,iSH2,2,3,0.185714286
480,0.081538462,iSH2,2,3,0.081538462
495,0.036483516,iSH2,2,3,0.036483516
510,0.056153846,iSH2,2,3,0.056153846
525,-0.110879121,iSH2,2,3,-0.110879121
540,0.272417582,iSH2,2,3,0.272417582
555,-0.045824176,iSH2,2,3,-0.045824176
570,0.07,iSH2,2,3,0.07
585,0.051208791,iSH2,2,3,0.051208791
600,-0.175274725,iSH2,2,3,-0.175274725
615,-0.077032967,iSH2,2,3,-0.077032967
630,0.097582418,iSH2,2,3,0.097582418
645,-0.024505495,iSH2,2,3,-0.024505495
660,0.184835165,iSH2,2,3,0.184835165
675,0.067032967,iSH2,2,3,0.067032967
690,0.05032967,iSH2,2,3,0.05032967
705,-0.125604396,iSH2,2,3,-0.125604396
720,0.137252747,iSH2,2,3,0.137252747
735,0.080769231,iSH2,2,3,0.080769231
750,0.093736264,iSH2,2,3,0.093736264
765,0.075384615,iSH2,2,3,0.075384615
780,0.027802198,iSH2,2,3,0.027802198
795,-0.006263736,iSH2,2,3,-0.006263736
810,-0.108241758,iSH2,2,3,-0.108241758
825,-0.052527473,iSH2,2,3,-0.052527473
840,0.071318681,iSH2,2,3,0.071318681
855,-0.008681319,iSH2,2,3,-0.008681319
870,-0.201758242,iSH2,2,3,-0.201758242
885,0.005274725,iSH2,2,3,0.005274725
900,-0.040989011,iSH2,2,3,-0.040989011
915,-0.116263736,iSH2,2,3,-0.116263736
930,0.123846154,iSH2,2,3,0.123846154
945,0.084835165,iSH2,2,3,0.084835165
960,-0.052637363,iSH2,2,3,-0.052637363
975,-0.147032967,iSH2,2,3,-0.147032967
990,-0.140989011,iSH2,2,3,-0.140989011
1005,0.127912088,iSH2,2,3,0.127912088
1020,-0.072637363,iSH2,2,3,-0.072637363
1035,-0.154505495,iSH2,2,3,-0.154505495
1050,0.102857143,iSH2,2,3,0.102857143
1065,0.028241758,iSH2,2,3,0.028241758
1080,-0.181648352,iSH2,2,3,-0.181648352
1095,-0.177142857,iSH2,2,3,-0.177142857
1110,0.110769231,iSH2,2,3,0.110769231
1125,0.017802198,iSH2,2,3,0.017802198
1140,0.056703297,iSH2,2,3,0.056703297
1155,0.010989011,iSH2,2,3,0.010989011
1170,-0.02032967,iSH2,2,3,-0.02032967
1185,0.133516484,iSH2,2,3,0.133516484
1200,0.001868132,iSH2,2,3,0.001868132
1215,0.092747253,iSH2,2,3,0.092747253
1230,0.053406593,iSH2,2,3,0.053406593
1245,0.181428571,iSH2,2,3,0.181428571
1260,-0.182417582,iSH2,2,3,-0.182417582
1275,0.052417582,iSH2,2,3,0.052417582
1290,-0.078131868,iSH2,2,3,-0.078131868
1305,-0.077362637,iSH2,2,3,-0.077362637
1320,0.069230769,iSH2,2,3,0.069230769
1335,0.064395604,iSH2,2,3,0.064395604
1350,-0.038571429,iSH2,2,3,-0.038571429
1365,0.030659341,iSH2,2,3,0.030659341
1380,0.053956044,iSH2,2,3,0.053956044
1395,-0.210549451,iSH2,2,3,-0.210549451
1410,0.004065934,iSH2,2,3,0.004065934
1425,-0.106703297,iSH2,2,3,-0.106703297
1440,-0.104065934,iSH2,2,3,-0.104065934
1455,-0.17978022,iSH2,2,3,-0.17978022
1470,0.087802198,iSH2,2,3,0.087802198
1485,0.087472527,iSH2,2,3,0.087472527
1500,0.031208791,iSH2,2,3,0.031208791
1515,-0.046813187,iSH2,2,3,-0.046813187
1530,0.220549451,iSH2,2,3,0.220549451
1545,-0.003406593,iSH2,2,3,-0.003406593
1560,0.010989011,iSH2,2,3,0.010989011
1575,0.142307692,iSH2,2,3,0.142307692
1590,0.164945055,iSH2,2,3,0.164945055
1605,-0.025384615,iSH2,2,3,-0.025384615
1620,-0.023736264,iSH2,2,3,-0.023736264
1635,0.101098901,iSH2,2,3,0.101098901
1650,0.045054945,iSH2,2,3,0.045054945
1665,-0.071208791,iSH2,2,3,-0.071208791
1680,-0.190989011,iSH2,2,3,-0.190989011
1695,0.028131868,iSH2,2,3,0.028131868
1710,-0.102197802,iSH2,2,3,-0.102197802
1725,0.055164835,iSH2,2,3,0.055164835
1740,-0.062967033,iSH2,2,3,-0.062967033
1755,0.03978022,iSH2,2,3,0.03978022
1770,0.404835165,iSH2,2,3,0.404835165
1785,0.003956044,iSH2,2,3,0.003956044
1800,-0.035164835,iSH2,2,3,-0.035164835
1815,-0.098461538,iSH2,2,3,-0.098461538
1830,0.085274725,iSH2,2,3,0.085274725
1845,0.051318681,iSH2,2,3,0.051318681
1860,0.017252747,iSH2,2,3,0.017252747
1875,0.013846154,iSH2,2,3,0.013846154
1890,0.058901099,iSH2,2,3,0.058901099
1905,-0.151538462,iSH2,2,3,-0.151538462
1920,-0.162417582,iSH2,2,3,-0.162417582
1935,-0.023076923,iSH2,2,3,-0.023076923
1950,-0.010879121,iSH2,2,3,-0.010879121
1965,0.086373626,iSH2,2,3,0.086373626
1980,0.011538462,iSH2,2,3,0.011538462
1995,0.01032967,iSH2,2,3,0.01032967
2010,-0.071538462,iSH2,2,3,-0.071538462
2025,-0.079340659,iSH2,2,3,-0.079340659
2040,-0.241318681,iSH2,2,3,-0.241318681
2055,-0.066703297,iSH2,2,3,-0.066703297
2070,-0.131538462,iSH2,2,3,-0.131538462
2085,0.017692308,iSH2,2,3,0.017692308
2100,-0.086043956,iSH2,2,3,-0.086043956
2115,0.00967033,iSH2,2,3,0.00967033
2130,0.01,iSH2,2,3,0.01
2145,-0.14010989,iSH2,2,3,-0.14010989
2160,0.058461538,iSH2,2,3,0.058461538
2175,0.009695456,iSH2,2,3,0.009695456
2190,0.024630585,iSH2,2,3,0.024630585
2205,-0.012886018,iSH2,2,3,-0.012886018
2220,0.010190543,iSH2,2,3,0.010190543
2235,0.002571703,iSH2,2,3,0.002571703
2250,0.020037276,iSH2,2,3,0.020037276
2265,0.027518593,iSH2,2,3,0.027518593
2280,-0.005514721,iSH2,2,3,-0.005514721
2295,-0.010273058,iSH2,2,3,-0.010273058
2310,-0.009227874,iSH2,2,3,-0.009227874
2325,-0.030709154,iSH2,2,3,-0.030709154
2340,0.001801567,iSH2,2,3,0.001801567
2355,-0.012418435,iSH2,2,3,-0.012418435
2370,-0.005404701,iSH2,2,3,-0.005404701
2385,0.038162966,iSH2,2,3,0.038162966
2400,-0.011565785,iSH2,2,3,-0.011565785
2415,-0.048312252,iSH2,2,3,-0.048312252
2430,-0.017864394,iSH2,2,3,-0.017864394
2445,0.003671896,iSH2,2,3,0.003671896
2460,-0.004882109,iSH2,2,3,-0.004882109
2475,-0.007770117,iSH2,2,3,-0.007770117
2490,0.02022981,iSH2,2,3,0.02022981
2505,-0.015553987,iSH2,2,3,-0.015553987
2520,-0.029966524,iSH2,2,3,-0.029966524
2535,0.003451857,iSH2,2,3,0.003451857
2550,-0.026060836,iSH2,2,3,-0.026060836
2565,0.007247525,iSH2,2,3,0.007247525
2580,-0.033789697,iSH2,2,3,-0.033789697
2595,-0.01932215,iSH2,2,3,-0.01932215
2610,-0.005762264,iSH2,2,3,-0.005762264
2625,0.01687422,iSH2,2,3,0.01687422
2640,9.63E-05,iSH2,2,3,9.63E-05
2655,0.002984275,iSH2,2,3,0.002984275
2670,0.011620795,iSH2,2,3,0.011620795
2685,0.034202269,iSH2,2,3,0.034202269
2700,-0.01415124,iSH2,2,3,-0.01415124
0,0,PH,3,1,0
15,-0.055234846,PH,3,1,-0.055234846
30,-0.041196536,PH,3,1,-0.041196536
45,-0.035292574,PH,3,1,-0.035292574
60,-0.011807924,PH,3,1,-0.011807924
75,0.02505904,PH,3,1,0.02505904
90,0.1094201,PH,3,1,0.1094201
105,0.149042246,PH,3,1,0.149042246
120,0.214248229,PH,3,1,0.214248229
135,0.250459197,PH,3,1,0.250459197
150,0.19850433,PH,3,1,0.19850433
165,0.2343217,PH,3,1,0.2343217
180,0.277617423,PH,3,1,0.277617423
195,0.321437943,PH,3,1,0.321437943
210,0.335213855,PH,3,1,0.335213855
225,0.319207557,PH,3,1,0.319207557
240,0.335476253,PH,3,1,0.335476253
255,0.435056416,PH,3,1,0.435056416
270,0.400682236,PH,3,1,0.400682236
285,0.454080294,PH,3,1,0.454080294
300,0.447520336,PH,3,1,0.447520336
315,0.461165049,PH,3,1,0.461165049
330,0.503411178,PH,3,1,0.503411178
345,0.477433744,PH,3,1,0.477433744
360,0.530700604,PH,3,1,0.530700604
375,0.509708738,PH,3,1,0.509708738
390,0.552086067,PH,3,1,0.552086067
405,0.617292049,PH,3,1,0.617292049
420,0.573733928,PH,3,1,0.573733928
435,0.620572028,PH,3,1,0.620572028
450,0.585410653,PH,3,1,0.585410653
465,0.581343479,PH,3,1,0.581343479
480,0.622015219,PH,3,1,0.622015219
495,0.725793755,PH,3,1,0.725793755
510,0.687614799,PH,3,1,0.687614799
525,0.682235634,PH,3,1,0.682235634
540,0.713854631,PH,3,1,0.713854631
555,0.787719759,PH,3,1,0.787719759
570,0.768958279,PH,3,1,0.768958279
585,0.773025453,PH,3,1,0.773025453
600,0.845447389,PH,3,1,0.845447389
615,0.902387825,PH,3,1,0.902387825
630,0.855680924,PH,3,1,0.855680924
645,0.88126476,PH,3,1,0.88126476
660,0.851220152,PH,3,1,0.851220152
675,0.926003674,PH,3,1,0.926003674
690,0.903699816,PH,3,1,0.903699816
705,0.847284177,PH,3,1,0.847284177
720,0.832721071,PH,3,1,0.832721071
735,0.951193912,PH,3,1,0.951193912
750,0.867357649,PH,3,1,0.867357649
765,0.871031225,PH,3,1,0.871031225
780,0.81868276,PH,3,1,0.81868276
795,0.955785883,PH,3,1,0.955785883
810,0.941878772,PH,3,1,0.941878772
825,0.930858043,PH,3,1,0.930858043
840,0.905405405,PH,3,1,0.905405405
855,0.858698504,PH,3,1,0.858698504
870,0.875754395,PH,3,1,0.875754395
885,0.877197586,PH,3,1,0.877197586
900,0.850957754,PH,3,1,0.850957754
915,0.945027552,PH,3,1,0.945027552
930,0.914720546,PH,3,1,0.914720546
945,1,PH,3,1,1
960,0.916426135,PH,3,1,0.916426135
975,0.891104697,PH,3,1,0.891104697
990,0.921674101,PH,3,1,0.921674101
1005,0.913802152,PH,3,1,0.913802152
1020,0.996982419,PH,3,1,0.996982419
1035,0.928758856,PH,3,1,0.928758856
1050,0.827997901,PH,3,1,0.827997901
1065,0.845053792,PH,3,1,0.845053792
1080,0.822487536,PH,3,1,0.822487536
1095,0.752427184,PH,3,1,0.752427184
1110,0.799396484,PH,3,1,0.799396484
1125,0.768302283,PH,3,1,0.768302283
1140,0.875229599,PH,3,1,0.875229599
1155,0.891629494,PH,3,1,0.891629494
1170,0.876410391,PH,3,1,0.876410391
1185,0.824455523,PH,3,1,0.824455523
1200,0.845053792,PH,3,1,0.845053792
1215,0.906454999,PH,3,1,0.906454999
1230,0.909866177,PH,3,1,0.909866177
1245,0.779191813,PH,3,1,0.779191813
1260,0.915114143,PH,3,1,0.915114143
1275,0.847152978,PH,3,1,0.847152978
1290,0.933875623,PH,3,1,0.933875623
1305,0.822356337,PH,3,1,0.822356337
1320,0.887168722,PH,3,1,0.887168722
1335,0.886119129,PH,3,1,0.886119129
1350,0.839412228,PH,3,1,0.839412228
1365,0.783258987,PH,3,1,0.783258987
1380,0.819338756,PH,3,1,0.819338756
1395,0.78745736,PH,3,1,0.78745736
1410,0.738651273,PH,3,1,0.738651273
1425,0.745211231,PH,3,1,0.745211231
1440,0.760036736,PH,3,1,0.760036736
1455,0.794935712,PH,3,1,0.794935712
1470,0.749147205,PH,3,1,0.749147205
1485,0.695880346,PH,3,1,0.695880346
1500,0.641695093,PH,3,1,0.641695093
1515,0.706901076,PH,3,1,0.706901076
1530,0.729204933,PH,3,1,0.729204933
1545,0.802807662,PH,3,1,0.802807662
1560,0.822618735,PH,3,1,0.822618735
1575,0.805562844,PH,3,1,0.805562844
1590,0.730254526,PH,3,1,0.730254526
1605,0.749409604,PH,3,1,0.749409604
1620,0.821175544,PH,3,1,0.821175544
1635,0.716741013,PH,3,1,0.716741013
1650,0.752427184,PH,3,1,0.752427184
1665,0.775387038,PH,3,1,0.775387038
1680,0.677906061,PH,3,1,0.677906061
1695,0.710705851,PH,3,1,0.710705851
1710,0.735240094,PH,3,1,0.735240094
1725,0.754263973,PH,3,1,0.754263973
1740,0.752689583,PH,3,1,0.752689583
1755,0.719627394,PH,3,1,0.719627394
1770,0.735633692,PH,3,1,0.735633692
1785,0.762004723,PH,3,1,0.762004723
1800,0.790474941,PH,3,1,0.790474941
1815,0.805038048,PH,3,1,0.805038048
1830,0.811991603,PH,3,1,0.811991603
1845,0.735371294,PH,3,1,0.735371294
1860,0.825767515,PH,3,1,0.825767515
1875,0.865258462,PH,3,1,0.865258462
1890,0.848989766,PH,3,1,0.848989766
1905,0.820781947,PH,3,1,0.820781947
1920,0.791918132,PH,3,1,0.791918132
1935,0.819207557,PH,3,1,0.819207557
1950,0.706901076,PH,3,1,0.706901076
1965,0.676200472,PH,3,1,0.676200472
1980,0.688533193,PH,3,1,0.688533193
1995,0.641826292,PH,3,1,0.641826292
2010,0.623983207,PH,3,1,0.623983207
2025,0.651666229,PH,3,1,0.651666229
2040,0.767515088,PH,3,1,0.767515088
2055,0.712673839,PH,3,1,0.712673839
2070,0.713592233,PH,3,1,0.713592233
2085,0.728024141,PH,3,1,0.728024141
2100,0.68433482,PH,3,1,0.68433482
2115,0.737732879,PH,3,1,0.737732879
2130,0.797953293,PH,3,1,0.797953293
2145,0.824455523,PH,3,1,0.824455523
2160,0.820650748,PH,3,1,0.820650748
2175,0.806618619,PH,3,1,0.806618619
2190,0.485709935,PH,3,1,0.485709935
2205,0.226878169,PH,3,1,0.226878169
2220,0.088082113,PH,3,1,0.088082113
2235,-0.002211586,PH,3,1,-0.002211586
2250,0.07145709,PH,3,1,0.07145709
2265,0.056204777,PH,3,1,0.056204777
2280,0.031648551,PH,3,1,0.031648551
2295,0.056967392,PH,3,1,0.056967392
2310,0.067644012,PH,3,1,0.067644012
2325,0.091437622,PH,3,1,0.091437622
2340,0.04812105,PH,3,1,0.04812105
2355,0.029970797,PH,3,1,0.029970797
2370,0.055289638,PH,3,1,0.055289638
2385,0.039274708,PH,3,1,0.039274708
2400,0.04324031,PH,3,1,0.04324031
2415,0.118434217,PH,3,1,0.118434217
2430,0.103334426,PH,3,1,0.103334426
2445,0.13170373,PH,3,1,0.13170373
2460,0.103791996,PH,3,1,0.103791996
2475,0.104859658,PH,3,1,0.104859658
2490,0.120569541,PH,3,1,0.120569541
2505,0.107605074,PH,3,1,0.107605074
2520,0.003584294,PH,3,1,0.003584294
2535,0.019141654,PH,3,1,0.019141654
2550,0.018226515,PH,3,1,0.018226515
2565,0.056509823,PH,3,1,0.056509823
2580,0.042020125,PH,3,1,0.042020125
2595,-0.009837742,PH,3,1,-0.009837742
2610,0.039122185,PH,3,1,0.039122185
2625,-0.02768295,PH,3,1,-0.02768295
2640,-0.017921469,PH,3,1,-0.017921469
2655,-0.01166802,PH,3,1,-0.01166802
2670,0.011362974,PH,3,1,0.011362974
2685,-0.068406628,PH,3,1,-0.068406628
2700,-0.013498298,PH,3,1,-0.013498298
0,0,iSH2,3,1,0
15,-0.09010989,iSH2,3,1,-0.09010989
30,-0.104725275,iSH2,3,1,-0.104725275
45,-0.098461538,iSH2,3,1,-0.098461538
60,-0.074615385,iSH2,3,1,-0.074615385
75,-0.071648352,iSH2,3,1,-0.071648352
90,-0.060879121,iSH2,3,1,-0.060879121
105,-0.054395604,iSH2,3,1,-0.054395604
120,-0.043406593,iSH2,3,1,-0.043406593
135,-0.025164835,iSH2,3,1,-0.025164835
150,-0.041538462,iSH2,3,1,-0.041538462
165,-0.014835165,iSH2,3,1,-0.014835165
180,-0.014175824,iSH2,3,1,-0.014175824
195,0.008131868,iSH2,3,1,0.008131868
210,-0.004285714,iSH2,3,1,-0.004285714
225,-0.000659341,iSH2,3,1,-0.000659341
240,0.008681319,iSH2,3,1,0.008681319
255,0.019340659,iSH2,3,1,0.019340659
270,0.016153846,iSH2,3,1,0.016153846
285,0.048241758,iSH2,3,1,0.048241758
300,0.023186813,iSH2,3,1,0.023186813
315,0.038241758,iSH2,3,1,0.038241758
330,0.052087912,iSH2,3,1,0.052087912
345,0.059340659,iSH2,3,1,0.059340659
360,0.085274725,iSH2,3,1,0.085274725
375,0.061098901,iSH2,3,1,0.061098901
390,0.096813187,iSH2,3,1,0.096813187
405,0.101208791,iSH2,3,1,0.101208791
420,0.123406593,iSH2,3,1,0.123406593
435,0.116703297,iSH2,3,1,0.116703297
450,0.114835165,iSH2,3,1,0.114835165
465,0.124395604,iSH2,3,1,0.124395604
480,0.133406593,iSH2,3,1,0.133406593
495,0.161648352,iSH2,3,1,0.161648352
510,0.156813187,iSH2,3,1,0.156813187
525,0.153296703,iSH2,3,1,0.153296703
540,0.168241758,iSH2,3,1,0.168241758
555,0.224945055,iSH2,3,1,0.224945055
570,0.209230769,iSH2,3,1,0.209230769
585,0.21956044,iSH2,3,1,0.21956044
600,0.256373626,iSH2,3,1,0.256373626
615,0.279450549,iSH2,3,1,0.279450549
630,0.314615385,iSH2,3,1,0.314615385
645,0.283736264,iSH2,3,1,0.283736264
660,0.283846154,iSH2,3,1,0.283846154
675,0.324175824,iSH2,3,1,0.324175824
690,0.305934066,iSH2,3,1,0.305934066
705,0.288901099,iSH2,3,1,0.288901099
720,0.310769231,iSH2,3,1,0.310769231
735,0.330769231,iSH2,3,1,0.330769231
750,0.310659341,iSH2,3,1,0.310659341
765,0.331208791,iSH2,3,1,0.331208791
780,0.32043956,iSH2,3,1,0.32043956
795,0.382857143,iSH2,3,1,0.382857143
810,0.372637363,iSH2,3,1,0.372637363
825,0.391538462,iSH2,3,1,0.391538462
840,0.364505495,iSH2,3,1,0.364505495
855,0.362637363,iSH2,3,1,0.362637363
870,0.355824176,iSH2,3,1,0.355824176
885,0.397472527,iSH2,3,1,0.397472527
900,0.387582418,iSH2,3,1,0.387582418
915,0.391098901,iSH2,3,1,0.391098901
930,0.433956044,iSH2,3,1,0.433956044
945,0.428901099,iSH2,3,1,0.428901099
960,0.392307692,iSH2,3,1,0.392307692
975,0.377582418,iSH2,3,1,0.377582418
990,0.36989011,iSH2,3,1,0.36989011
1005,0.41978022,iSH2,3,1,0.41978022
1020,0.44043956,iSH2,3,1,0.44043956
1035,0.438241758,iSH2,3,1,0.438241758
1050,0.402967033,iSH2,3,1,0.402967033
1065,0.403076923,iSH2,3,1,0.403076923
1080,0.373406593,iSH2,3,1,0.373406593
1095,0.365054945,iSH2,3,1,0.365054945
1110,0.332197802,iSH2,3,1,0.332197802
1125,0.341648352,iSH2,3,1,0.341648352
1140,0.385934066,iSH2,3,1,0.385934066
1155,0.371978022,iSH2,3,1,0.371978022
1170,0.328351648,iSH2,3,1,0.328351648
1185,0.333736264,iSH2,3,1,0.333736264
1200,0.364285714,iSH2,3,1,0.364285714
1215,0.363516484,iSH2,3,1,0.363516484
1230,0.365824176,iSH2,3,1,0.365824176
1245,0.340659341,iSH2,3,1,0.340659341
1260,0.388791209,iSH2,3,1,0.388791209
1275,0.313296703,iSH2,3,1,0.313296703
1290,0.401648352,iSH2,3,1,0.401648352
1305,0.395714286,iSH2,3,1,0.395714286
1320,0.354505495,iSH2,3,1,0.354505495
1335,0.372417582,iSH2,3,1,0.372417582
1350,0.379120879,iSH2,3,1,0.379120879
1365,0.331208791,iSH2,3,1,0.331208791
1380,0.401868132,iSH2,3,1,0.401868132
1395,0.395494505,iSH2,3,1,0.395494505
1410,0.383516484,iSH2,3,1,0.383516484
1425,0.367692308,iSH2,3,1,0.367692308
1440,0.390879121,iSH2,3,1,0.390879121
1455,0.374835165,iSH2,3,1,0.374835165
1470,0.343076923,iSH2,3,1,0.343076923
1485,0.411318681,iSH2,3,1,0.411318681
1500,0.368131868,iSH2,3,1,0.368131868
1515,0.416813187,iSH2,3,1,0.416813187
1530,0.392197802,iSH2,3,1,0.392197802
1545,0.410989011,iSH2,3,1,0.410989011
1560,0.414505495,iSH2,3,1,0.414505495
1575,0.42,iSH2,3,1,0.42
1590,0.438351648,iSH2,3,1,0.438351648
1605,0.412307692,iSH2,3,1,0.412307692
1620,0.425054945,iSH2,3,1,0.425054945
1635,0.430659341,iSH2,3,1,0.430659341
1650,0.401428571,iSH2,3,1,0.401428571
1665,0.433626374,iSH2,3,1,0.433626374
1680,0.367362637,iSH2,3,1,0.367362637
1695,0.409340659,iSH2,3,1,0.409340659
1710,0.417692308,iSH2,3,1,0.417692308
1725,0.410989011,iSH2,3,1,0.410989011
1740,0.458901099,iSH2,3,1,0.458901099
1755,0.430989011,iSH2,3,1,0.430989011
1770,0.397692308,iSH2,3,1,0.397692308
1785,0.428241758,iSH2,3,1,0.428241758
1800,0.443956044,iSH2,3,1,0.443956044
1815,0.458131868,iSH2,3,1,0.458131868
1830,0.473736264,iSH2,3,1,0.473736264
1845,0.432967033,iSH2,3,1,0.432967033
1860,0.482747253,iSH2,3,1,0.482747253
1875,0.512637363,iSH2,3,1,0.512637363
1890,0.498131868,iSH2,3,1,0.498131868
1905,0.514725275,iSH2,3,1,0.514725275
1920,0.469120879,iSH2,3,1,0.469120879
1935,0.524175824,iSH2,3,1,0.524175824
